,predictions,target
3219,1.0,0
3220,1.0,1
3221,1.0,0
3222,1.0,0
3223,1.0,0
3224,1.0,0
3225,1.0,0
3226,1.0,0
3227,1.0,1
3228,1.0,1
3229,1.0,1
3230,1.0,0
3231,1.0,0
3232,1.0,1
3233,1.0,0
3234,1.0,1
3235,1.0,0
3236,1.0,1
3237,1.0,0
3238,1.0,0
3239,1.0,0
3240,1.0,0
3241,1.0,1
3242,1.0,1
3243,1.0,0
3244,1.0,0
3245,1.0,0
3246,1.0,0
3247,1.0,0
3248,1.0,0
3249,1.0,0
3250,1.0,1
3251,1.0,0
3252,1.0,1
3253,1.0,1
3254,1.0,1
3255,1.0,0
3256,1.0,1
3257,1.0,1
3258,1.0,1
3259,1.0,0
3260,1.0,0
3261,1.0,0
3262,1.0,1
3263,1.0,0
3264,1.0,1
3265,1.0,0
3266,1.0,0
3267,1.0,1
3268,1.0,0
3269,1.0,1
3270,1.0,1
3271,1.0,1
3272,1.0,0
3273,1.0,1
3274,1.0,1
3275,1.0,0
3276,1.0,0
3277,1.0,0
3278,1.0,1
3279,1.0,1
3280,1.0,1
3281,1.0,1
3282,1.0,1
3283,1.0,1
3284,1.0,0
3285,1.0,1
3286,1.0,0
3287,1.0,1
3288,1.0,1
3289,1.0,0
3290,1.0,0
3291,1.0,0
3292,1.0,0
3293,1.0,1
3294,1.0,0
3295,1.0,0
3296,1.0,0
3297,1.0,1
3298,1.0,0
3299,1.0,1
3300,1.0,1
3301,1.0,1
3302,1.0,0
3303,1.0,1
3304,1.0,1
3305,1.0,0
3306,1.0,1
3307,1.0,0
3308,1.0,0
3309,1.0,1
3310,1.0,1
3311,1.0,1
3312,1.0,1
3313,1.0,0
3314,1.0,1
3315,1.0,1
3316,1.0,0
3317,1.0,0
3318,1.0,0
3319,1.0,0
3320,1.0,1
3321,1.0,1
3322,1.0,0
3323,1.0,0
3324,1.0,1
3325,1.0,1
3326,1.0,1
3327,1.0,0
3328,1.0,1
3329,1.0,1
3330,1.0,1
3331,1.0,0
3332,1.0,0
3333,1.0,0
3334,1.0,1
3335,1.0,1
3336,1.0,0
3337,1.0,0
3338,1.0,1
3339,1.0,0
3340,1.0,1
3341,1.0,1
3342,1.0,0
3343,1.0,1
3344,1.0,0
3345,1.0,1
3346,1.0,0
3347,1.0,0
3348,1.0,1
3349,1.0,1
3350,1.0,1
3351,1.0,0
3352,1.0,1
3353,1.0,1
3354,1.0,1
3355,1.0,0
3356,1.0,1
3357,1.0,0
3358,1.0,1
3359,1.0,1
3360,1.0,1
3361,1.0,1
3362,1.0,1
3363,1.0,0
3364,1.0,0
3365,1.0,0
3366,1.0,0
3367,1.0,0
3368,1.0,1
3369,1.0,0
3370,1.0,0
3371,1.0,0
3372,1.0,0
3373,1.0,1
3374,1.0,0
3375,1.0,1
3376,1.0,1
3377,1.0,0
3378,1.0,0
3379,1.0,0
3380,1.0,1
3381,1.0,1
3382,1.0,1
3383,1.0,0
3384,1.0,1
3385,1.0,0
3386,1.0,0
3387,1.0,0
3388,1.0,1
3389,1.0,1
3390,1.0,1
3391,1.0,1
3392,1.0,1
3393,1.0,0
3394,1.0,0
3395,1.0,1
3396,1.0,0
3397,1.0,1
3398,1.0,0
3399,1.0,0
3400,1.0,1
3401,1.0,1
3402,1.0,1
3403,1.0,0
3404,1.0,0
3405,1.0,0
3406,1.0,0
3407,1.0,0
3408,1.0,0
3409,1.0,0
3410,1.0,1
3411,1.0,1
3412,1.0,0
3413,1.0,0
3414,1.0,0
3415,1.0,1
3416,1.0,1
3417,1.0,1
3418,1.0,0
3419,1.0,1
3420,1.0,0
3421,1.0,0
3422,1.0,0
3423,1.0,1
3424,1.0,1
3425,1.0,0
3426,1.0,1
3427,1.0,0
3428,1.0,0
3429,1.0,0
3430,1.0,1
3431,1.0,1
3432,1.0,1
3433,1.0,0
3434,1.0,0
3435,1.0,1
3436,1.0,0
3437,1.0,1
3438,1.0,1
3439,1.0,0
3440,1.0,1
3441,1.0,0
3442,1.0,0
3443,1.0,1
3444,1.0,0
3445,1.0,0
3446,1.0,0
3447,1.0,1
3448,1.0,1
3449,1.0,0
3450,1.0,0
3451,1.0,1
3452,1.0,1
3453,1.0,0
3454,1.0,0
3455,1.0,0
3456,1.0,1
3457,1.0,1
3458,1.0,1
3459,1.0,0
3460,1.0,0
3461,1.0,1
3462,1.0,1
3463,1.0,1
3464,1.0,1
3465,1.0,0
3466,1.0,0
3467,1.0,0
3468,1.0,1
3469,1.0,1
3470,1.0,1
3471,1.0,0
3472,1.0,1
3473,1.0,0
3474,1.0,1
3475,1.0,1
3476,1.0,1
3477,1.0,0
3478,1.0,0
3479,1.0,0
3480,1.0,0
3481,1.0,0
3482,1.0,1
3483,1.0,0
3484,1.0,1
3485,1.0,0
3486,1.0,1
3487,1.0,1
3488,1.0,1
3489,1.0,1
3490,1.0,1
3491,1.0,1
3492,1.0,0
3493,1.0,1
3494,1.0,0
3495,1.0,1
3496,1.0,1
3497,1.0,0
3498,1.0,1
3499,1.0,1
3500,1.0,1
3501,1.0,0
3502,1.0,0
3503,1.0,0
3504,1.0,1
3505,1.0,1
3506,1.0,0
3507,1.0,0
3508,1.0,1
3509,1.0,0
3510,1.0,1
3511,1.0,0
3512,1.0,1
3513,1.0,0
3514,1.0,1
3515,1.0,1
3516,1.0,1
3517,1.0,1
3518,1.0,0
3519,1.0,0
3520,1.0,0
3521,1.0,1
3522,1.0,0
3523,1.0,0
3524,1.0,0
3525,1.0,0
3526,1.0,1
3527,1.0,1
3528,1.0,1
3529,1.0,0
3530,1.0,1
3531,1.0,1
3532,1.0,0
3533,1.0,1
3534,1.0,0
3535,1.0,1
3536,1.0,1
3537,1.0,1
3538,1.0,1
3539,1.0,0
3540,1.0,0
3541,1.0,0
3542,1.0,1
3543,1.0,1
3544,1.0,0
3545,1.0,0
3546,1.0,1
3547,1.0,0
3548,1.0,0
3549,1.0,1
3550,1.0,0
3551,1.0,1
3552,1.0,1
3553,1.0,1
3554,1.0,1
3555,1.0,1
3556,1.0,1
3557,1.0,0
3558,1.0,1
3559,1.0,0
3560,1.0,0
3561,1.0,1
3562,1.0,0
3563,1.0,1
3564,1.0,0
3565,1.0,0
3566,1.0,0
3567,1.0,0
3568,1.0,0
3569,1.0,0
3570,1.0,1
3571,1.0,0
3572,1.0,1
3573,1.0,0
3574,1.0,0
3575,1.0,1
3576,1.0,1
3577,1.0,0
3578,1.0,1
3579,1.0,1
3580,1.0,0
3581,1.0,1
3582,1.0,0
3583,1.0,1
3584,1.0,1
3585,1.0,0
3586,1.0,1
3587,1.0,0
3588,1.0,0
3589,1.0,1
3590,1.0,1
3591,1.0,1
3592,1.0,1
3593,1.0,0
3594,1.0,1
3595,1.0,0
3596,1.0,0
3597,1.0,0
3598,1.0,1
3599,1.0,0
3600,1.0,1
3601,1.0,0
3602,1.0,0
3603,1.0,1
3604,1.0,0
3605,1.0,1
3606,1.0,0
3607,1.0,1
3608,1.0,0
3609,1.0,1
3610,1.0,0
3611,1.0,0
3612,1.0,1
3613,1.0,1
3614,1.0,0
3615,1.0,0
3616,1.0,1
3617,1.0,1
3618,1.0,0
3619,1.0,0
3620,1.0,0
3621,1.0,0
3622,1.0,0
3623,1.0,0
3624,1.0,1
3625,1.0,1
3626,1.0,0
3627,1.0,0
3628,1.0,0
3629,1.0,1
3630,1.0,0
3631,1.0,1
3632,1.0,1
3633,1.0,0
3634,1.0,0
3635,1.0,1
3636,1.0,1
3637,1.0,1
3638,1.0,0
3639,1.0,0
3640,1.0,1
3641,1.0,1
3642,1.0,1
3643,1.0,1
3644,1.0,0
3645,1.0,0
3646,1.0,1
3647,1.0,0
3648,1.0,1
3649,1.0,1
3650,1.0,0
3651,1.0,0
3652,1.0,1
3653,1.0,1
3654,1.0,1
3655,1.0,0
3656,1.0,0
3657,1.0,0
3658,1.0,0
3659,1.0,0
3660,1.0,1
3661,1.0,0
3662,1.0,1
3663,1.0,0
3664,1.0,0
3665,1.0,1
3666,1.0,0
3667,1.0,0
3668,1.0,0
3669,1.0,0
3670,1.0,0
3671,1.0,1
3672,1.0,0
3673,1.0,0
3674,1.0,0
3675,1.0,1
3676,1.0,0
3677,1.0,0
3678,1.0,1
3679,1.0,0
3680,1.0,1
3681,1.0,1
3682,1.0,1
3683,1.0,1
3684,1.0,1
3685,1.0,0
3686,1.0,1
3687,1.0,1
3688,1.0,0
3689,1.0,1
3690,1.0,0
3691,1.0,1
3692,1.0,1
3693,1.0,1
3694,1.0,1
3695,1.0,1
3696,1.0,1
3697,1.0,1
3698,1.0,1
3699,1.0,0
3700,1.0,0
3701,1.0,1
3702,1.0,0
3703,1.0,1
3704,1.0,1
3705,1.0,0
3706,1.0,0
3707,1.0,0
3708,1.0,1
3709,1.0,1
3710,1.0,0
3711,1.0,1
3712,1.0,0
3713,1.0,1
3714,1.0,1
3715,1.0,0
3716,1.0,1
3717,1.0,1
3718,1.0,0
3719,1.0,0
3720,1.0,0
3721,1.0,1
3722,1.0,0
3723,1.0,0
3724,1.0,0
3725,1.0,1
3726,1.0,0
3727,1.0,0
3728,1.0,1
3729,1.0,1
3730,1.0,0
3731,1.0,0
3732,1.0,1
3733,1.0,1
3734,1.0,0
3735,1.0,1
3736,1.0,1
3737,1.0,1
3738,1.0,0
3739,1.0,0
3740,1.0,0
3741,1.0,0
3742,1.0,0
3743,1.0,1
3744,1.0,1
3745,1.0,1
3746,1.0,0
3747,1.0,0
3748,1.0,0
3749,1.0,0
3750,1.0,0
3751,1.0,0
3752,1.0,1
3753,1.0,0
3754,1.0,0
3755,1.0,1
3756,1.0,1
3757,1.0,1
3758,1.0,1
3759,1.0,0
3760,1.0,0
3761,1.0,0
3762,1.0,0
3763,1.0,1
3764,1.0,1
3765,1.0,1
3766,1.0,1
3767,1.0,0
3768,1.0,0
3769,1.0,0
3770,1.0,1
3771,1.0,0
3772,1.0,1
3773,1.0,1
3774,1.0,1
3775,1.0,0
3776,1.0,0
3777,1.0,0
3778,1.0,1
3779,1.0,1
3780,1.0,1
3781,1.0,1
3782,1.0,0
3783,1.0,1
3784,1.0,0
3785,1.0,0
3786,1.0,1
3787,1.0,1
3788,1.0,1
3789,1.0,1
3790,1.0,0
3791,1.0,0
3792,1.0,0
3793,1.0,0
3794,1.0,0
3795,1.0,0
3796,1.0,0
3797,1.0,0
3798,1.0,0
3799,1.0,0
3800,1.0,1
3801,1.0,0
3802,1.0,1
3803,1.0,0
3804,1.0,1
3805,1.0,0
3806,1.0,1
3807,1.0,1
3808,1.0,1
3809,1.0,0
3810,1.0,1
3811,1.0,0
3812,1.0,1
3813,1.0,1
3814,1.0,1
3815,1.0,1
3816,1.0,0
3817,1.0,1
3818,1.0,1
3819,1.0,0
3820,1.0,1
3821,1.0,1
3822,1.0,1
3823,1.0,1
3824,1.0,0
3825,1.0,0
3826,1.0,0
3827,1.0,1
3828,1.0,0
3829,1.0,1
3830,1.0,0
3831,1.0,0
3832,1.0,0
3833,1.0,0
3834,1.0,0
3835,1.0,1
3836,1.0,0
3837,1.0,1
3838,1.0,0
3839,1.0,0
3840,1.0,1
3841,1.0,0
3842,1.0,0
3843,1.0,1
3844,1.0,0
3845,1.0,0
3846,1.0,1
3847,1.0,1
3848,1.0,1
3849,1.0,0
3850,1.0,1
3851,1.0,1
3852,1.0,0
3853,1.0,1
3854,1.0,0
3855,1.0,0
3856,1.0,0
3857,1.0,0
3858,1.0,0
3859,1.0,1
3860,1.0,0
3861,1.0,1
3862,1.0,1
3863,1.0,0
3864,1.0,0
3865,1.0,1
3866,1.0,0
3867,1.0,0
3868,1.0,1
3869,1.0,1
3870,1.0,1
3871,1.0,0
3872,1.0,1
3873,1.0,1
3874,1.0,1
3875,1.0,0
3876,1.0,1
3877,1.0,0
3878,1.0,0
3879,1.0,0
3880,1.0,1
3881,1.0,0
3882,1.0,1
3883,1.0,1
3884,1.0,0
3885,1.0,1
3886,1.0,1
3887,1.0,0
3888,1.0,1
3889,1.0,1
3890,1.0,1
3891,1.0,0
3892,1.0,0
3893,1.0,0
3894,1.0,0
3895,1.0,0
3896,1.0,1
3897,1.0,1
3898,1.0,1
3899,1.0,1
3900,1.0,1
3901,1.0,1
3902,1.0,1
3903,1.0,0
3904,1.0,1
3905,1.0,1
3906,1.0,1
3907,1.0,0
3908,1.0,1
3909,1.0,1
3910,1.0,1
3911,1.0,1
3912,1.0,0
3913,1.0,0
3914,1.0,1
3915,1.0,0
3916,1.0,1
3917,1.0,1
3918,1.0,0
3919,1.0,0
3920,1.0,1
3921,1.0,0
3922,1.0,0
3923,1.0,1
3924,1.0,1
3925,1.0,1
3926,1.0,0
3927,1.0,0
3928,1.0,1
3929,1.0,1
3930,1.0,1
3931,1.0,0
3932,1.0,0
3933,1.0,1
3934,1.0,0
3935,1.0,1
3936,1.0,0
3937,1.0,0
3938,1.0,1
3939,1.0,0
3940,1.0,1
3941,1.0,0
3942,1.0,0
3943,1.0,0
3944,1.0,0
3945,1.0,0
3946,1.0,0
3947,1.0,1
3948,1.0,0
3949,1.0,1
3950,1.0,1
3951,1.0,0
3952,1.0,1
3953,1.0,1
3954,1.0,1
3955,1.0,1
3956,1.0,0
3957,1.0,1
3958,1.0,1
3959,1.0,1
3960,1.0,1
3961,1.0,1
3962,1.0,1
3963,1.0,1
3964,1.0,0
3965,1.0,0
3966,1.0,0
3967,1.0,0
3968,1.0,0
3969,1.0,1
3970,1.0,0
3971,1.0,0
3972,1.0,0
3973,1.0,0
3974,1.0,1
3975,1.0,1
3976,1.0,1
3977,1.0,0
3978,1.0,0
3979,1.0,0
3980,1.0,1
3981,1.0,0
3982,1.0,0
3983,1.0,0
3984,1.0,1
3985,1.0,0
3986,1.0,0
3987,1.0,1
3988,1.0,1
3989,1.0,0
3990,1.0,1
3991,1.0,1
3992,1.0,1
3993,1.0,1
3994,1.0,0
3995,1.0,1
3996,1.0,1
3997,1.0,1
3998,1.0,1
3999,1.0,1
4000,1.0,1
4001,1.0,0
4002,1.0,0
4003,1.0,1
4004,1.0,1
4005,1.0,1
4006,1.0,1
4007,1.0,1
4008,1.0,1
4009,1.0,0
4010,1.0,1
4011,1.0,0
4012,1.0,0
4013,1.0,0
4014,1.0,1
4015,1.0,0
4016,1.0,1
4017,1.0,1
4018,1.0,0
4019,1.0,0
4020,1.0,1
4021,1.0,1
4022,1.0,1
4023,1.0,0
4024,1.0,1
4025,1.0,0
4026,1.0,0
4027,1.0,1
4028,1.0,0
4029,1.0,0
4030,1.0,0
4031,1.0,1
4032,1.0,1
4033,1.0,1
4034,1.0,0
4035,1.0,1
4036,1.0,0
4037,1.0,1
4038,1.0,1
4039,1.0,1
4040,1.0,0
4041,1.0,1
4042,1.0,1
4043,1.0,1
4044,1.0,0
4045,1.0,1
4046,1.0,1
4047,1.0,0
4048,1.0,1
4049,1.0,0
4050,1.0,0
4051,1.0,1
4052,1.0,0
4053,1.0,0
4054,1.0,0
4055,1.0,1
4056,1.0,1
4057,1.0,1
4058,1.0,1
4059,1.0,1
4060,1.0,0
4061,1.0,0
4062,1.0,1
4063,1.0,0
4064,1.0,1
4065,1.0,0
4066,1.0,0
4067,1.0,0
4068,1.0,1
4069,1.0,1
4070,1.0,0
4071,1.0,0
4072,1.0,0
4073,1.0,0
4074,1.0,0
4075,1.0,1
4076,1.0,0
4077,1.0,1
4078,1.0,0
4079,1.0,0
4080,1.0,0
4081,1.0,1
4082,1.0,0
4083,1.0,1
4084,1.0,0
4085,1.0,1
4086,1.0,0
4087,1.0,0
4088,1.0,0
4089,1.0,1
4090,1.0,1
4091,1.0,0
4092,1.0,1
4093,1.0,0
4094,1.0,1
4095,1.0,1
4096,1.0,0
4097,1.0,1
4098,1.0,1
4099,1.0,1
4100,1.0,1
4101,1.0,1
4102,1.0,0
4103,1.0,1
4104,1.0,0
4105,1.0,0
4106,1.0,1
4107,1.0,0
4108,1.0,0
4109,1.0,0
4110,1.0,0
4111,1.0,1
4112,1.0,1
4113,1.0,1
4114,1.0,0
4115,1.0,0
4116,1.0,1
4117,1.0,1
4118,1.0,1
4119,1.0,0
4120,1.0,1
4121,1.0,1
4122,1.0,1
4123,1.0,0
4124,1.0,0
4125,1.0,0
4126,1.0,1
4127,1.0,1
4128,1.0,0
4129,1.0,0
4130,1.0,0
4131,1.0,0
4132,1.0,1
4133,1.0,1
4134,1.0,1
4135,1.0,0
4136,1.0,1
4137,1.0,0
4138,1.0,0
4139,1.0,1
4140,1.0,0
4141,1.0,0
4142,1.0,1
4143,1.0,1
4144,1.0,1
4145,1.0,0
4146,1.0,1
4147,1.0,0
4148,1.0,1
4149,1.0,1
4150,1.0,1
4151,1.0,1
4152,1.0,0
4153,1.0,1
4154,1.0,1
4155,1.0,0
4156,1.0,1
4157,1.0,1
4158,1.0,0
4159,1.0,1
4160,1.0,1
4161,1.0,1
4162,1.0,1
4163,1.0,0
4164,1.0,1
4165,1.0,0
4166,1.0,1
4167,1.0,0
4168,1.0,1
4169,1.0,1
4170,1.0,0
4171,1.0,0
4172,1.0,0
4173,1.0,0
4174,1.0,0
4175,1.0,1
4176,1.0,0
4177,1.0,0
4178,1.0,1
4179,1.0,1
4180,1.0,0
4181,1.0,1
4182,1.0,1
4183,1.0,0
4184,1.0,1
4185,1.0,0
4186,1.0,0
4187,1.0,0
4188,1.0,1
4189,1.0,1
4190,1.0,0
4191,1.0,1
4192,1.0,1
4193,1.0,1
4194,1.0,1
4195,1.0,1
4196,1.0,0
4197,1.0,0
4198,1.0,0
4199,1.0,0
4200,1.0,1
4201,1.0,0
4202,1.0,1
4203,1.0,1
4204,1.0,0
4205,1.0,1
4206,1.0,1
4207,1.0,1
4208,1.0,0
4209,1.0,0
4210,1.0,1
4211,1.0,0
4212,1.0,0
4213,1.0,0
4214,1.0,0
4215,1.0,0
4216,1.0,1
4217,1.0,1
4218,1.0,0
4219,1.0,0
4220,1.0,0
4221,1.0,1
4222,1.0,0
4223,1.0,1
4224,1.0,1
4225,1.0,0
4226,1.0,1
4227,1.0,0
4228,1.0,1
4229,1.0,0
4230,1.0,1
4231,1.0,1
4232,1.0,1
4233,1.0,1
4234,1.0,1
4235,1.0,0
4236,1.0,0
4237,1.0,1
4238,1.0,0
4239,1.0,0
4240,1.0,1
4241,1.0,1
4242,1.0,1
4243,1.0,0
4244,1.0,0
4245,1.0,1
4246,1.0,1
4247,1.0,0
4248,1.0,0
4249,1.0,1
4250,1.0,0
4251,1.0,0
4252,1.0,0
4253,1.0,0
4254,1.0,0
4255,1.0,0
4256,1.0,1
4257,1.0,1
4258,1.0,1
4259,1.0,1
4260,1.0,0
4261,1.0,0
4262,1.0,1
4263,1.0,0
4264,1.0,1
4265,1.0,1
4266,1.0,0
4267,1.0,0
4268,1.0,0
4269,1.0,0
4270,1.0,1
4271,1.0,0
4272,1.0,1
4273,1.0,0
4274,1.0,0
4275,1.0,1
4276,1.0,0
4277,1.0,1
4278,1.0,1
4279,1.0,0
4280,1.0,1
4281,1.0,0
4282,1.0,1
4283,1.0,0
4284,1.0,0
4285,1.0,0
4286,1.0,1
4287,1.0,0
4288,1.0,1
4289,1.0,1
4290,1.0,1
4291,1.0,0
4292,1.0,0
4293,1.0,0
4294,1.0,0
4295,1.0,0
4296,1.0,1
4297,1.0,1
4298,1.0,0
4299,1.0,1
4300,1.0,1
4301,1.0,1
4302,1.0,1
4303,1.0,1
4304,1.0,1
4305,1.0,1
4306,1.0,1
4307,1.0,1
4308,1.0,0
4309,1.0,1
4310,1.0,1
4311,1.0,0
4312,1.0,1
4313,1.0,1
4314,1.0,1
4315,1.0,0
4316,1.0,1
4317,1.0,0
4318,1.0,0
4319,1.0,0
4320,1.0,1
4321,1.0,1
4322,1.0,0
4323,1.0,0
4324,1.0,1
4325,1.0,1
4326,1.0,0
4327,1.0,1
4328,1.0,1
4329,1.0,1
4330,1.0,1
4331,1.0,0
4332,1.0,1
4333,1.0,0
4334,1.0,0
4335,1.0,0
4336,1.0,0
4337,1.0,1
4338,1.0,1
4339,1.0,1
4340,1.0,0
4341,1.0,1
4342,1.0,1
4343,1.0,0
4344,1.0,1
4345,1.0,0
4346,1.0,0
4347,1.0,1
4348,1.0,1
4349,1.0,0
4350,1.0,0
4351,1.0,0
4352,1.0,0
4353,1.0,0
4354,1.0,1
4355,1.0,0
4356,1.0,1
4357,1.0,0
4358,1.0,1
4359,1.0,1
4360,1.0,0
4361,1.0,0
4362,1.0,1
4363,1.0,1
4364,1.0,1
4365,1.0,1
4366,1.0,0
4367,1.0,1
4368,1.0,1
4369,1.0,0
4370,1.0,0
4371,1.0,0
4372,1.0,1
4373,1.0,0
4374,1.0,1
4375,1.0,0
4376,1.0,1
4377,1.0,0
4378,1.0,0
4379,1.0,0
4380,1.0,0
4381,1.0,1
4382,1.0,0
4383,1.0,1
4384,1.0,0
4385,1.0,1
4386,1.0,0
4387,1.0,1
4388,1.0,1
4389,1.0,0
4390,1.0,1
4391,1.0,0
4392,1.0,0
4393,1.0,1
4394,1.0,1
4395,1.0,1
4396,1.0,1
4397,1.0,1
4398,1.0,1
4399,1.0,1
4400,1.0,0
4401,1.0,0
4402,1.0,1
4403,1.0,1
4404,1.0,0
4405,1.0,0
4406,1.0,0
4407,1.0,0
4408,1.0,0
4409,1.0,0
4410,1.0,1
4411,1.0,0
4412,1.0,1
4413,1.0,1
4414,1.0,0
4415,1.0,1
4416,1.0,0
4417,1.0,1
4418,1.0,0
4419,1.0,0
4420,1.0,0
4421,1.0,0
4422,1.0,0
4423,1.0,0
4424,1.0,1
4425,1.0,0
4426,1.0,0
4427,1.0,0
4428,1.0,0
4429,1.0,1
4430,1.0,0
4431,1.0,1
4432,1.0,1
4433,1.0,0
4434,1.0,0
4435,1.0,0
4436,1.0,0
4437,1.0,0
4438,1.0,0
4439,1.0,1
4440,1.0,1
4441,1.0,1
4442,1.0,1
4443,1.0,0
4444,1.0,0
4445,1.0,0
4446,1.0,1
4447,1.0,0
4448,1.0,0
4449,1.0,0
4450,1.0,1
4451,1.0,1
4452,1.0,0
4453,1.0,1
4454,1.0,1
4455,1.0,1
4456,1.0,0
4457,1.0,0
4458,1.0,1
4459,1.0,1
4460,1.0,0
4461,1.0,0
4462,1.0,1
4463,1.0,0
4464,1.0,0
4465,1.0,1
4466,1.0,1
4467,1.0,0
4468,1.0,1
4469,1.0,1
4470,1.0,1
4471,1.0,1
4472,1.0,1
4473,1.0,1
4474,1.0,0
4475,1.0,0
4476,1.0,0
4477,1.0,1
4478,1.0,0
4479,1.0,0
4480,1.0,1
4481,1.0,0
4482,1.0,1
4483,1.0,1
4484,1.0,0
4485,1.0,0
4486,1.0,0
4487,1.0,1
4488,1.0,1
4489,1.0,0
4490,1.0,0
4491,1.0,1
4492,1.0,1
4493,1.0,0
4494,1.0,0
4495,1.0,0
4496,1.0,1
4497,1.0,0
4498,1.0,0
4499,1.0,0
4500,1.0,1
4501,1.0,0
4502,1.0,0
4503,1.0,0
4504,1.0,1
4505,1.0,1
4506,1.0,1
4507,1.0,0
4508,1.0,0
4509,1.0,0
4510,1.0,1
4511,1.0,1
4512,1.0,1
4513,1.0,1
4514,1.0,0
4515,1.0,0
4516,1.0,1
4517,1.0,1
4518,1.0,1
4519,1.0,1
4520,1.0,1
4521,1.0,1
4522,1.0,0
4523,1.0,1
4524,1.0,0
4525,1.0,0
4526,1.0,0
4527,1.0,0
4528,1.0,1
4529,1.0,1
4530,1.0,1
4531,1.0,0
4532,1.0,0
4533,1.0,1
4534,1.0,0
4535,1.0,0
4536,1.0,1
4537,1.0,0
4538,1.0,1
4539,1.0,1
4540,1.0,1
4541,1.0,0
4542,1.0,0
4543,1.0,1
4544,1.0,0
4545,1.0,1
4546,1.0,1
4547,1.0,1
4548,1.0,0
4549,1.0,1
4550,1.0,1
4551,1.0,0
4552,1.0,1
4553,1.0,0
4554,1.0,0
4555,1.0,0
4556,1.0,0
4557,1.0,1
4558,1.0,0
4559,1.0,1
4560,1.0,0
4561,1.0,1
4562,1.0,1
4563,1.0,1
4564,1.0,1
4565,1.0,1
4566,1.0,1
4567,1.0,0
4568,1.0,1
4569,1.0,1
4570,1.0,0
4571,1.0,1
4572,1.0,1
4573,1.0,0
4574,1.0,0
4575,1.0,0
4576,1.0,0
4577,1.0,0
4578,1.0,0
4579,1.0,1
4580,1.0,0
4581,1.0,0
4582,1.0,1
4583,1.0,0
4584,1.0,1
4585,1.0,0
4586,1.0,0
4587,1.0,0
4588,1.0,0
4589,1.0,0
4590,1.0,0
4591,1.0,1
4592,1.0,0
4593,1.0,1
4594,1.0,0
4595,1.0,1
4596,1.0,1
4597,1.0,1
4598,1.0,1
4599,1.0,1
4600,1.0,1
4601,1.0,0
4602,1.0,1
4603,1.0,1
4604,1.0,0
4605,1.0,0
4606,1.0,0
4607,1.0,1
4608,1.0,1
4609,1.0,1
4610,1.0,1
4611,1.0,0
4612,1.0,1
4613,1.0,0
4614,1.0,0
4615,1.0,0
4616,1.0,0
4617,1.0,1
4618,1.0,0
4619,1.0,0
4620,1.0,1
4621,1.0,1
4622,1.0,1
4623,1.0,1
4624,1.0,1
4625,1.0,0
4626,1.0,0
4627,1.0,1
4628,1.0,0
4629,1.0,1
4630,1.0,1
4631,1.0,1
4632,1.0,1
4633,1.0,1
4634,1.0,0
4635,1.0,0
4636,1.0,0
4637,1.0,1
4638,1.0,0
4639,1.0,0
4640,1.0,1
4641,1.0,0
4642,1.0,1
4643,1.0,0
4644,1.0,1
4645,1.0,1
4646,1.0,0
4647,1.0,1
4648,1.0,1
4649,1.0,0
4650,1.0,1
4651,1.0,1
4652,1.0,0
4653,1.0,0
4654,1.0,1
4655,1.0,1
4656,1.0,1
4657,1.0,0
4658,1.0,0
4659,1.0,0
4660,1.0,1
4661,1.0,0
4662,1.0,0
4663,1.0,1
4664,1.0,0
4665,1.0,1
4666,1.0,0
4667,1.0,0
4668,1.0,1
4669,1.0,0
4670,1.0,1
4671,1.0,1
4672,1.0,1
4673,1.0,0
4674,1.0,0
4675,1.0,0
4676,1.0,1
4677,1.0,1
4678,1.0,0
4679,1.0,1
4680,1.0,0
4681,1.0,0
4682,1.0,0
4683,1.0,1
4684,1.0,0
4685,1.0,0
4686,1.0,1
4687,1.0,1
4688,1.0,1
4689,1.0,1
4690,1.0,0
4691,1.0,1
4692,1.0,0
4693,1.0,1
4694,1.0,1
4695,1.0,1
4696,1.0,0
4697,1.0,0
4698,1.0,0
4699,1.0,1
4700,1.0,0
4701,1.0,1
4702,1.0,0
4703,1.0,0
4704,1.0,1
4705,1.0,1
4706,1.0,0
4707,1.0,1
4708,1.0,0
4709,1.0,0
4710,1.0,1
4711,1.0,0
4712,1.0,0
4713,1.0,1
4714,1.0,1
4715,1.0,1
4716,1.0,1
4717,1.0,1
4718,1.0,0
4719,1.0,1
4720,1.0,1
4721,1.0,0
4722,1.0,0
4723,1.0,1
4724,1.0,0
4725,1.0,0
4726,1.0,0
4727,1.0,0
4728,1.0,0
4729,1.0,1
4730,1.0,0
4731,1.0,0
4732,1.0,0
4733,1.0,1
4734,1.0,1
4735,1.0,0
4736,1.0,1
4737,1.0,0
4738,1.0,0
4739,1.0,1
4740,1.0,1
4741,1.0,0
4742,1.0,1
4743,1.0,1
4744,1.0,0
4745,1.0,0
4746,1.0,0
4747,1.0,1
4748,1.0,1
4749,1.0,1
4750,1.0,1
4751,1.0,1
4752,1.0,0
4753,1.0,1
4754,1.0,1
4755,1.0,0
4756,1.0,0
4757,1.0,0
4758,1.0,0
4759,1.0,0
4760,1.0,1
4761,1.0,1
4762,1.0,0
4763,1.0,1
4764,1.0,1
4765,1.0,1
4766,1.0,1
4767,1.0,1
4768,1.0,0
4769,1.0,1
4770,1.0,0
4771,1.0,0
4772,1.0,0
